Data type,Profession,Year,Age group,Sex,Indigenous status,State or territory,Geospatial type,Geospatial name,Geospatial code,Job classification,Job type,Measure,Data
Geospatial,Accredited mental health social workers,2022,,,,Qld,SA4,Sunshine Coast,316,,,"Number of Practitioners per 100,000 population",20
Geospatial,Accredited mental health social workers,2022,,,,Qld,SA4,Toowoomba,317,,,"Number of Practitioners per 100,000 population",7
Geospatial,Accredited mental health social workers,2022,,,,Qld,SA4,Townsville,318,,,"Number of Practitioners per 100,000 population",14
Geospatial,Accredited mental health social workers,2022,,,,Qld,SA4,Wide Bay,319,,,"Number of Practitioners per 100,000 population",7
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,Adelaide - Central and Hills,401,,,"Number of Practitioners per 100,000 population",29
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,Adelaide - North,402,,,"Number of Practitioners per 100,000 population",9
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,Adelaide - South,403,,,"Number of Practitioners per 100,000 population",20
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,Adelaide - West,404,,,"Number of Practitioners per 100,000 population",18
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,Barossa - Yorke - Mid North,405,,,"Number of Practitioners per 100,000 population",11
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,South Australia - Outback,406,,,"Number of Practitioners per 100,000 population",12
Geospatial,Accredited mental health social workers,2022,,,,SA,SA4,South Australia - South East,407,,,"Number of Practitioners per 100,000 population",16
Geospatial,Accredited mental health social workers,2022,,,,Tas,SA4,Hobart,601,,,"Number of Practitioners per 100,000 population",7
Geospatial,Accredited mental health social workers,2022,,,,Tas,SA4,Launceston and North East,602,,,"Number of Practitioners per 100,000 population",23
Geospatial,Accredited mental health social workers,2022,,,,Tas,SA4,South East,603,,,"Number of Practitioners per 100,000 population",11
Geospatial,Accredited mental health social workers,2022,,,,Tas,SA4,West and North West,604,,,"Number of Practitioners per 100,000 population",10
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Ballarat,201,,,"Number of Practitioners per 100,000 population",19
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Bendigo,202,,,"Number of Practitioners per 100,000 population",31
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Geelong,203,,,"Number of Practitioners per 100,000 population",16
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Hume,204,,,"Number of Practitioners per 100,000 population",15
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Latrobe - Gippsland,205,,,"Number of Practitioners per 100,000 population",12
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - Inner,206,,,"Number of Practitioners per 100,000 population",26
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - Inner East,207,,,"Number of Practitioners per 100,000 population",13
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - Inner South,208,,,"Number of Practitioners per 100,000 population",20
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - North East,209,,,"Number of Practitioners per 100,000 population",15
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - North West,210,,,"Number of Practitioners per 100,000 population",9
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - Outer East,211,,,"Number of Practitioners per 100,000 population",14
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - South East,212,,,"Number of Practitioners per 100,000 population",4
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Melbourne - West,213,,,"Number of Practitioners per 100,000 population",7
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Mornington Peninsula,214,,,"Number of Practitioners per 100,000 population",11
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,North West,215,,,"Number of Practitioners per 100,000 population",10
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Shepparton,216,,,"Number of Practitioners per 100,000 population",13
Geospatial,Accredited mental health social workers,2022,,,,Vic,SA4,Warrnambool and South West,217,,,"Number of Practitioners per 100,000 population",15
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Bunbury,501,,,"Number of Practitioners per 100,000 population",14
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Perth - Inner,503,,,"Number of Practitioners per 100,000 population",11
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Perth - North East,504,,,"Number of Practitioners per 100,000 population",4
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Perth - North West,505,,,"Number of Practitioners per 100,000 population",4
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Perth - South East,506,,,"Number of Practitioners per 100,000 population",5
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Perth - South West,507,,,"Number of Practitioners per 100,000 population",8
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Western Australia - Outback (North),510,,,"Number of Practitioners per 100,000 population",5
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Western Australia - Outback (South),511,,,"Number of Practitioners per 100,000 population",5
Geospatial,Accredited mental health social workers,2022,,,,WA,SA4,Western Australia - Wheat Belt,509,,,"Number of Practitioners per 100,000 population",5
Geospatial,Mental health nurses,2022,,,,ACT,SA4,Australian Capital Territory,801,,,FTE Clinical,425
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Capital Region,101,,,FTE Clinical,160
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Central Coast,102,,,FTE Clinical,288
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Central West,103,,,FTE Clinical,286
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Coffs Harbour - Grafton,104,,,FTE Clinical,128
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Far West and Orana,105,,,FTE Clinical,72
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Hunter Valley exc Newcastle,106,,,FTE Clinical,112
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Illawarra,107,,,FTE Clinical,254
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Mid North Coast,108,,,FTE Clinical,141
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Murray,109,,,FTE Clinical,74
Geospatial,Mental health nurses,2022,,,,NSW,SA4,New England and North West,110,,,FTE Clinical,103
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,FTE Clinical,557
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Richmond - Tweed,112,,,FTE Clinical,209
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Riverina,113,,,FTE Clinical,130
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Southern Highlands and Shoalhaven,114,,,FTE Clinical,61
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Baulkham Hills and Hawkesbury,115,,,FTE Clinical,78
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Blacktown,116,,,FTE Clinical,152
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - City and Inner South,117,,,FTE Clinical,354
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Eastern Suburbs,118,,,FTE Clinical,459
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Inner South West,119,,,FTE Clinical,274
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Inner West,120,,,FTE Clinical,329
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - North Sydney and Hornsby,121,,,FTE Clinical,377
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Northern Beaches,122,,,FTE Clinical,129
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Outer South West,123,,,FTE Clinical,204
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Outer West and Blue Mountains,124,,,FTE Clinical,281
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Parramatta,125,,,FTE Clinical,528
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Ryde,126,,,FTE Clinical,225
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - South West,127,,,FTE Clinical,247
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Sydney - Sutherland,128,,,FTE Clinical,80
Geospatial,Mental health nurses,2022,,,,NT,SA4,Darwin,701,,,FTE Clinical,104
Geospatial,Mental health nurses,2022,,,,NT,SA4,Northern Territory - Outback,702,,,FTE Clinical,60
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Brisbane - East,301,,,FTE Clinical,97
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Brisbane - North,302,,,FTE Clinical,222
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Brisbane - South,303,,,FTE Clinical,356
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Brisbane - West,304,,,FTE Clinical,30
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Brisbane Inner City,305,,,FTE Clinical,491
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Cairns,306,,,FTE Clinical,213
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Central Queensland,308,,,FTE Clinical,147
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Darling Downs - Maranoa,307,,,FTE Clinical,31
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Gold Coast,309,,,FTE Clinical,597
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Ipswich,310,,,FTE Clinical,398
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Logan - Beaudesert,311,,,FTE Clinical,233
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Mackay - Isaac - Whitsunday,312,,,FTE Clinical,96
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Moreton Bay - North,313,,,FTE Clinical,212
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Moreton Bay - South,314,,,FTE Clinical,78
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Queensland - Outback,315,,,FTE Clinical,32
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Sunshine Coast,316,,,FTE Clinical,348
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Toowoomba,317,,,FTE Clinical,295
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Townsville,318,,,FTE Clinical,260
Geospatial,Mental health nurses,2022,,,,Qld,SA4,Wide Bay,319,,,FTE Clinical,171
Geospatial,Mental health nurses,2022,,,,SA,SA4,Adelaide - Central and Hills,401,,,FTE Clinical,476
Geospatial,Mental health nurses,2022,,,,SA,SA4,Adelaide - North,402,,,FTE Clinical,386
Geospatial,Mental health nurses,2022,,,,SA,SA4,Adelaide - South,403,,,FTE Clinical,357
Geospatial,Mental health nurses,2022,,,,SA,SA4,Adelaide - West,404,,,FTE Clinical,193
Geospatial,Mental health nurses,2022,,,,SA,SA4,Barossa - Yorke - Mid North,405,,,FTE Clinical,26
Geospatial,Mental health nurses,2022,,,,SA,SA4,South Australia - Outback,406,,,FTE Clinical,42
Geospatial,Mental health nurses,2022,,,,SA,SA4,South Australia - South East,407,,,FTE Clinical,76
Geospatial,Mental health nurses,2022,,,,Tas,SA4,Hobart,601,,,FTE Clinical,352
Geospatial,Mental health nurses,2022,,,,Tas,SA4,Launceston and North East,602,,,FTE Clinical,79
Geospatial,Mental health nurses,2022,,,,Tas,SA4,South East,603,,,FTE Clinical,5
Geospatial,Mental health nurses,2022,,,,Tas,SA4,West and North West,604,,,FTE Clinical,79
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Ballarat,201,,,FTE Clinical,226
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Bendigo,202,,,FTE Clinical,295
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Geelong,203,,,FTE Clinical,297
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Hume,204,,,FTE Clinical,124
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Latrobe - Gippsland,205,,,FTE Clinical,243
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - Inner,206,,,FTE Clinical,1246
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - Inner East,207,,,FTE Clinical,410
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - Inner South,208,,,FTE Clinical,180
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - North East,209,,,FTE Clinical,552
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - North West,210,,,FTE Clinical,185
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - Outer East,211,,,FTE Clinical,313
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - South East,212,,,FTE Clinical,727
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Melbourne - West,213,,,FTE Clinical,774
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Mornington Peninsula,214,,,FTE Clinical,275
Geospatial,Mental health nurses,2022,,,,Vic,SA4,North West,215,,,FTE Clinical,68
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Shepparton,216,,,FTE Clinical,131
Geospatial,Mental health nurses,2022,,,,Vic,SA4,Warrnambool and South West,217,,,FTE Clinical,102
Geospatial,Mental health nurses,2022,,,,WA,SA4,Bunbury,501,,,FTE Clinical,105
Geospatial,Mental health nurses,2022,,,,WA,SA4,Mandurah,502,,,FTE Clinical,36
Geospatial,Mental health nurses,2022,,,,WA,SA4,Perth - Inner,503,,,FTE Clinical,1059
Geospatial,Mental health nurses,2022,,,,WA,SA4,Perth - North East,504,,,FTE Clinical,185
Geospatial,Mental health nurses,2022,,,,WA,SA4,Perth - North West,505,,,FTE Clinical,308
Geospatial,Mental health nurses,2022,,,,WA,SA4,Perth - South East,506,,,FTE Clinical,462
Geospatial,Mental health nurses,2022,,,,WA,SA4,Perth - South West,507,,,FTE Clinical,469
Geospatial,Mental health nurses,2022,,,,WA,SA4,Western Australia - Outback (North),510,,,FTE Clinical,69
Geospatial,Mental health nurses,2022,,,,WA,SA4,Western Australia - Outback (South),511,,,FTE Clinical,70
Geospatial,Mental health nurses,2022,,,,WA,SA4,Western Australia - Wheat Belt,509,,,FTE Clinical,97
Geospatial,Mental health nurses,2022,,,,ACT,SA4,Australian Capital Territory,801,,,FTE Total,467
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Capital Region,101,,,FTE Total,174
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Central Coast,102,,,FTE Total,313
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Central West,103,,,FTE Total,310
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Coffs Harbour - Grafton,104,,,FTE Total,151
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Far West and Orana,105,,,FTE Total,80
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Hunter Valley exc Newcastle,106,,,FTE Total,119
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Illawarra,107,,,FTE Total,280
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Mid North Coast,108,,,FTE Total,156
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Murray,109,,,FTE Total,83
Geospatial,Mental health nurses,2022,,,,NSW,SA4,New England and North West,110,,,FTE Total,111
Geospatial,Mental health nurses,2022,,,,NSW,SA4,Newcastle and Lake Macquarie,111,,,FTE Total,591
